time	V(vrec)
6.579596424001626e-006	-1.448636e-003
6.586030709718442e-006	-1.477542e-003
6.600996644437106e-006	-1.545829e-003
6.615962579155771e-006	-1.615774e-003
6.630928513874435e-006	-1.687377e-003
6.645894448593100e-006	-1.760637e-003
6.660860383311764e-006	-1.835556e-003
6.675826318030429e-006	-1.912134e-003
6.690792252749093e-006	-1.990369e-003
6.720548341956976e-006	-2.150660e-003
6.750304431164858e-006	-2.318772e-003
6.780060520372741e-006	-2.494704e-003
6.809816609580623e-006	-2.678457e-003
6.839572698788506e-006	-2.870030e-003
6.869328787996389e-006	-3.069423e-003
6.899084877204271e-006	-3.276637e-003
6.939537045734060e-006	-3.571716e-003
6.979989214263848e-006	-3.885685e-003
7.020441382793636e-006	-4.218543e-003
7.060893551323425e-006	-4.570289e-003
7.101345719853213e-006	-4.940925e-003
7.141797888383001e-006	-5.330450e-003
7.182250056912790e-006	-5.738865e-003
7.222372505892382e-006	-6.165531e-003
7.262494954871973e-006	-6.616832e-003
7.302617403851565e-006	-7.092767e-003
7.342739852831156e-006	-7.593338e-003
7.382862301810747e-006	-8.118543e-003
7.422984750790339e-006	-8.668382e-003
7.463107199769930e-006	-9.242857e-003
7.530537208017712e-006	-1.026277e-002
7.597967216265494e-006	-1.137939e-002
7.665397224513275e-006	-1.259272e-002
7.732827232761058e-006	-1.390274e-002
7.800257241008840e-006	-1.530948e-002
7.867687249256621e-006	-1.681291e-002
7.935117257504404e-006	-1.841305e-002
7.955117257504404e-006	-1.891370e-002
7.965117257504404e-006	-1.916783e-002
7.975117257504403e-006	-1.942457e-002
7.978810427336377e-006	-1.951991e-002
7.982503597168350e-006	-1.961562e-002
7.986196767000323e-006	-1.971171e-002
7.989889936832297e-006	-1.980817e-002
7.993583106664270e-006	-1.990501e-002
7.997276276496243e-006	-2.000222e-002
8.000969446328216e-006	-2.009980e-002
8.001750550925616e-006	-2.012050e-002
8.002531655523016e-006	-2.014121e-002
8.003312760120416e-006	-2.016194e-002
8.004093864717817e-006	-2.018269e-002
8.004874969315217e-006	-2.020345e-002
8.005656073912617e-006	-2.022423e-002
8.006437178510016e-006	-2.024502e-002
8.008978503305999e-006	-2.031279e-002
8.011889736515680e-006	-2.039064e-002
8.013941960267410e-006	-2.044566e-002
8.015323944201037e-006	-2.048277e-002
8.016609210860953e-006	-2.051733e-002
8.017471508373393e-006	-2.054054e-002
8.018453620571758e-006	-2.056700e-002
8.019478740970553e-006	-2.059465e-002
8.020443965996051e-006	-2.062071e-002
8.020892679438654e-006	-2.063283e-002
8.021341392881255e-006	-2.064496e-002
8.021790106323857e-006	-2.065710e-002
8.022238819766458e-006	-2.066923e-002
8.022687533209061e-006	-2.068138e-002
8.023136246651662e-006	-2.069353e-002
8.023584960094265e-006	-2.070569e-002
8.027139276028286e-006	-2.080217e-002
8.027790038471029e-006	-2.081988e-002
8.028440800913771e-006	-2.083760e-002
8.029091563356514e-006	-2.085532e-002
8.029742325799255e-006	-2.087306e-002
8.030393088241998e-006	-2.089081e-002
8.031043850684739e-006	-2.090856e-002
8.031694613127482e-006	-2.092633e-002
8.036843395208007e-006	-2.106734e-002
8.037801032129751e-006	-2.109367e-002
8.038758669051496e-006	-2.112001e-002
8.039716305973240e-006	-2.114638e-002
8.040673942894983e-006	-2.117276e-002
8.041631579816727e-006	-2.119916e-002
8.042589216738472e-006	-2.122559e-002
8.043546853660215e-006	-2.125203e-002
8.047528591874637e-006	-2.136237e-002
8.050697231882204e-006	-2.145040e-002
8.058350166050742e-006	-2.166427e-002
8.067523637146668e-006	-2.192278e-002
8.075868531272970e-006	-2.215998e-002
8.079130371218224e-006	-2.225328e-002
8.085468114801133e-006	-2.243526e-002
8.095468114801133e-006	-2.272478e-002
8.097100187770608e-006	-2.277231e-002
8.098732260740084e-006	-2.281991e-002
8.100364333709559e-006	-2.286759e-002
8.101996406679036e-006	-2.291533e-002
8.103628479648512e-006	-2.296316e-002
8.105260552617987e-006	-2.301106e-002
8.106892625587462e-006	-2.305903e-002
8.112240436585365e-006	-2.321677e-002
8.117588247583265e-006	-2.337535e-002
8.122936058581168e-006	-2.353475e-002
8.128283869579069e-006	-2.369499e-002
8.133631680576971e-006	-2.385606e-002
8.138979491574872e-006	-2.401796e-002
8.144327302572774e-006	-2.418069e-002
8.149641585788479e-006	-2.434325e-002
8.154955869004183e-006	-2.450665e-002
8.160270152219888e-006	-2.467089e-002
8.165584435435591e-006	-2.483598e-002
8.170898718651295e-006	-2.500191e-002
8.176213001867000e-006	-2.516869e-002
8.181527285082704e-006	-2.533631e-002
8.187344973735829e-006	-2.552076e-002
8.193162662388954e-006	-2.570626e-002
8.198980351042079e-006	-2.589281e-002
8.204798039695204e-006	-2.608041e-002
8.210615728348329e-006	-2.626906e-002
8.216433417001454e-006	-2.645876e-002
8.222251105654579e-006	-2.664950e-002
8.230805214579297e-006	-2.693177e-002
8.239359323504014e-006	-2.721636e-002
8.247913432428732e-006	-2.750327e-002
8.256467541353450e-006	-2.779251e-002
8.265021650278168e-006	-2.808408e-002
8.273575759202886e-006	-2.837798e-002
8.282129868127604e-006	-2.867420e-002
8.290666134207848e-006	-2.897206e-002
8.299202400288090e-006	-2.927232e-002
8.307738666368334e-006	-2.957499e-002
8.316274932448577e-006	-2.988007e-002
8.324811198528821e-006	-3.018755e-002
8.333347464609063e-006	-3.049744e-002
8.341883730689307e-006	-3.080974e-002
8.351761339229880e-006	-3.117403e-002
8.361638947770456e-006	-3.154168e-002
8.371516556311029e-006	-3.191267e-002
8.381394164851605e-006	-3.228702e-002
8.391271773392178e-006	-3.266471e-002
8.401149381932754e-006	-3.304576e-002
8.411026990473327e-006	-3.343016e-002
8.424520495572706e-006	-3.396063e-002
8.438014000672085e-006	-3.449764e-002
8.451507505771463e-006	-3.504119e-002
8.465001010870843e-006	-3.559128e-002
8.478494515970222e-006	-3.614791e-002
8.491988021069601e-006	-3.671108e-002
8.505481526168979e-006	-3.728079e-002
